,id,text,created_at,retweets,replies,likes,lang,score,norm_score,politican,rank,links,classification category,classification source,open in twitter [yes/no],verified from twitter only [yes/no],translated_text,toxicity score,inflammatory score
4513,1537716628212916224,RT @ImranKhanPTI: توانائی کےنرخوں میں اس غیرمعمولی اضافے، جو معاشرے کے تمام طبقات خصوصاً مزدور، سفیدپوش، کاشتکار اور تنخواہ دار طبقات کو مت…,2022-06-17T08:39:48.000Z,14891,0,0,ur,6479.841212121212,0.2617855603459885,Asad_Umar,avg 10%,,,,,,"RT @ImranKhanPTI: This extraordinary increase in energy prices, which affects all sections of the society, especially labourers, white collars, farmers and salaried...",0.08479069,0.31902042
4514,1509739570107383814,خیبر پختون خواہ کے الیکشن میں تحریک انصاف کی بھاری کامیابی نے ثابت کردیا کے قوم اپنے غیرت مند لیڈر کے ساتھ کھڑی ہو گئی ہے. اب فیصلہ عدم اعتماد تحریک کا نہیں ہونا . اب فیصلہ یہ ہونا ہے کے پاکستان کے عوام اپنے مستقبل کا فیصلہ کریں گے یا چند ضمیر فروش سیاست دان اور ان کے بیرونی آقا,2022-04-01T03:48:57.000Z,3383,377,17530,ur,6529.488484848486,0.2637913099755083,Asad_Umar,avg 10%,,,,,,Tehreek-e-Insaf's huge success in Khyber Pakhtunkhwa elections has proved that the nation has stood with its honorable leader. Now the decision should not be a motion of no confidence. Now the decision has to be made whether the people of Pakistan will decide their future or a few conscientious politicians and their foreign masters,0.05230548,0.21989742
4515,1536638882543968256,روس کا سفیر نے بھی اب گواہی دے دی کے عمران خان حکومت سستے تیل کے لئے روس کی حکومت سے مذاکرات کر رہی تھی. حقیقت یہ ہے کہ روس تیل سستا بیچنے کو تیار ہے، لیکن غلام حکومت بیرونی آقاؤں کی ناراضگی سے ڈر رہی ہے. #وجہ_کیا_تھی,2022-06-14T09:17:13.000Z,5064,387,15097,ur,6576.664242424244,0.2656972104022988,Asad_Umar,avg 10%,,,,,,"The ambassador of Russia has now also testified that the government of Imran Khan was negotiating with the government of Russia for cheap oil. The fact is that Russia is willing to sell oil cheaply, but the slave government is afraid of the displeasure of foreign masters. What was the reason?",0.13388206,0.14322458
4516,1530777320184860673,"History of Pakistan shows devastating consequences of attempts to suppress popular movements, thru use of force &amp; intimidation. Those short sighted men thinking they can crush the most popular mass mobilization in Pak history, will never be forgiven by history #SaluteToMarchers",2022-05-29T05:05:28.000Z,5258,416,14802,en,6585.958787878788,0.2660727100033426,Asad_Umar,avg 10%,,,,,,"History of Pakistan shows devastating consequences of attempts to suppress popular movements, thru use of force &amp; intimidation. Those short sighted men thinking they can crush the most popular mass mobilization in Pak history, will never be forgiven by history #SaluteToMarchers",0.2412222,0.5355019
4517,1520686303070851072,اگر بڑھتے ہوئے سیاسی عدم استحکام، معاشرے میں پھیلتے ہوئے عدم برداشت اور غیر یقینی معاشی صورتحال سے باہر نکلنے کے لئے کسی کے پاس جلد انتخابات سے بہتر حل کسی کے پاس موجود ہے تو قوم کے سامنے فوری طور پر پیش کرے.#الیکشن_کراو_پاکستان_بچاو,2022-05-01T08:47:22.000Z,6155,793,13133,ur,6611.397575757576,0.2671004369369771,Asad_Umar,avg 10%,,,,,,"If anyone has a better solution than early elections to get out of the growing political instability, growing intolerance in the society and uncertain economic situation, then he should present it to the nation immediately.",0.02826718,0.25627512
4518,1531618147463319553,کل سیشن کورٹ میں کمسن بچوں کو ہتھکڑیاں لگے دیکھ کر اتنا افسوس ہوا کہ اس ملک میں چھوٹے جرم کرنے والے قانون کی گرفت میں اور بڑے ڈاکو قانون کے نظام کے اوپر مسلط.#امپورٹڈ_حکومت_نامنظور,2022-05-31T12:46:37.000Z,5632,314,14736,ur,6701.258181818182,0.270730805080351,Asad_Umar,avg 10%,,,,,,"It was so sad to see the young children handcuffed in the session court yesterday, in this country, the petty criminals are under the grip of the law and the big robbers are imposed on the legal system.",0.28548008,0.7300916
4519,1534155306887938048,تیزی سے گرتا ہوا روپیہ، پیٹرول ڈیزل کی قیمتوں میں ہوشربا اضافہ، اٹا، دال، گھی کی قیمتوں میں ریکارڈ اضافہ، دم گھٹنے والی لوڈشیڈنگ... امپورٹڈ حکومت کا یہ پاکستان کے عوام پر ظلم نہ قوم بھلائے گی نہ معاف کرے گی #امپورٹڈ_حکومت_نامنظور,2022-06-07T12:48:23.000Z,5840,503,14396,ur,6749.123636363637,0.2726645692620963,Asad_Umar,avg 10%,,,,,,"Rapidly depreciating rupee, sharp increase in petrol diesel prices, record increase in flour, dal, ghee prices, suffocating loadshedding... The nation will neither forget nor forgive this cruelty of the imported government on the people of Pakistan # imported_government_disapproved",0.11652588,0.52165633
4520,1542568199824474112,پیٹرول سستا کرنے اور مہنگائی ختم کرنے کے وعدے پر آئی حکومت نے پیٹرول 99 روپیہ اور ڈیزل 133 روپیہ مہنگا کر دیا... کوئی شرم کوئی حیا؟؟؟ #امپورٹڈ_حکومت_نامنظور,2022-06-30T17:58:13.000Z,5472,497,15024,ur,6764.655757575759,0.2732920669000432,Asad_Umar,avg 10%,,,,,,"On the promise of making petrol cheaper and ending inflation, the government increased the price of petrol by 99 rupees and diesel by 133 rupees... no shame no modesty??? #imported_government_disapproved",0.102626406,0.22734405
4521,1528236495408140288,"We are friends but we also often disagree. On some issues we disagree so strongly that we end up fighting. However, if you ask me to name a person who is a more fiercely patriotic Pakistani than @ShireenMazari1, I cannot think of one. #امپورٹڈ_حکومت_نامنظور https://t.co/FwNcGL0bIo",2022-05-22T04:49:08.000Z,4175,364,17483,en,6857.183030303031,0.2770301683666169,Asad_Umar,avg 10%,https://t.co/FwNcGL0bIo,social media,twitter,yes,yes,"We are friends but we also often disagree. On some issues we disagree so strongly that we end up fighting. However, if you ask me to name a person who is a more fiercely patriotic Pakistani than @ShireenMazari1, I cannot think of one. #imported_government_disapproved https://t.co/FwNcGL0bIo",0.058737632,0.45882997
4522,1542019398399135744,IMF کو بھی شک ہے کے وہ جو قرض دیں گے وہ چور حکمرانوں کے اثاثوں میں اضافہ کریں گے نیب قانون میں تبدیلی کے بعد. انہوں نے مطالبہ کر دیا کے کرپشن کو پکڑنے کے نظام کو طاقت ور کیا جائے #امپورٹڈ_حکومت_نامنظور,2022-06-29T05:37:28.000Z,5435,385,15573,ur,6871.974545454546,0.2776277455225297,Asad_Umar,avg 10%,,,,,,The IMF also doubts that the loans they will give will increase the assets of the thieving rulers after the change in the NAB law. He demanded that the system to catch corruption should be strengthened,0.103060275,0.3778338
4523,1522820828563443712,امپورٹد حکومت کا پہلے ہی ماہ میں عوام کو مہنگائی کا تحفہ. اپریل میں افراط زر کی شرح میں تیزی سے اضافہ. ٹماٹر، پیاز، سبزیاں، پھل، خوردنی تیل، آٹا، گوشت، دالیں سب پچھلے مہینے سے زیادہ مہنگے ہو گئے. جتنے دن یہ لاچار امپورٹد حکومت چلے گی نقصان بڑھتا جائے گا #امپورٹڈ__حکومت__نامنظور,2022-05-07T06:09:12.000Z,6681,755,13284,ur,6872.201212121214,0.2776369028550017,Asad_Umar,avg 10%,,,,,,"Imported government's gift of inflation to the people in the first month. Inflation rate increased sharply in April. Tomatoes, onions, vegetables, fruits, edible oil, flour, meat, pulses all became more expensive than last month. As long as this helpless imported government continues, the damage will increase",0.112746716,0.031121502
4524,1509894950355361801,کل اور پرسوں تمام پاکستان میں تحریک انصاف کی تنظیمیں اور عمران خان کے چاہنے والے ، عمران خان پر اعتماد اور سازش پر مبنی عدم اعتماد تحریک کے خلاف پر امن عوامی مظاہرے کریں گے. دنیا دیکھے گی کہ قوم اپنے کپتان کے ساتھ اور سازش کے خلاف کھڑی ہے,2022-04-01T14:06:23.000Z,3665,631,18081,ur,6879.552727272728,0.2779339040391867,Asad_Umar,avg 10%,,,,,,"Tomorrow and the day after tomorrow, Tehreek-e-Insaf organizations and Imran Khan's supporters will hold peaceful public demonstrations against the no-confidence movement based on confidence and conspiracy in Imran Khan. The world will see that the nation stands with its captain and against the conspiracy",0.067380086,0.20849049
4525,1543113228414291968,ان کی پوری کوشش تھی کے اجازت میں 4 دن تاخیر کر کے جلسہ خراب کیا جائے. لیکن کل شام 3 بجے جلسہ گاہ ملنے کے بعد ٹیم نے ساری رات کام کر کے جلسے کی تیاریاں مکمل کر لی . انشاءاللہ آج ایک بار پھر دنیا دیکھے گی کے قوم عمران خان کے ساتھ  امپورٹڈ حکومت کے خلاف کھڑی ہے. #پریڈ_گراؤنڈ_جلسہ,2022-07-02T06:03:57.000Z,5010,222,16436,ur,6884.732121212122,0.2781431515346563,Asad_Umar,avg 10%,,,,,,"They tried their best to spoil the meeting by delaying the permission for 4 days. But after finding the meeting place at 3 pm yesterday, the team worked all night and completed the preparations for the meeting. God willing, today the world will see once again that the nation is standing with Imran Khan against the imported government. #parade_ground_meeting",0.05354243,0.27530774
4526,1548941325420171264,"Rupee in a free fall. Has crossed 215. This political uncertainty is bleeding the economy and inflicting tremendous pain on the people. Time to stop this badly conceived, badly executed, totally gone wrong experiment. Pakistan cannot be made to suffer anymore for poor decisions",2022-07-18T08:02:44.000Z,4631,369,16963,en,6910.163636363637,0.2791705846501366,Asad_Umar,avg 10%,,,,,,"Rupee in a free fall. Has crossed 215. This political uncertainty is bleeding the economy and inflicting tremendous pain on the people. Time to stop this badly conceived, badly executed, totally gone wrong experiment. Pakistan cannot be made to suffer anymore for poor decisions",0.18174082,0.20613363
4527,1544540240131538944,"Haleem adil sheikh, leader of opposition in sind assembly assembly arrested by plain clothes men in the middle of the night. This is not even arrest. It is kidnapping. No rule of law left in the country. This situation is a test for both bar and bench, media &amp; human rights groups",2022-07-06T04:34:24.000Z,6030,280,14981,en,6934.040000000001,0.2801351896503143,Asad_Umar,avg 10%,,,,,,"Haleem Adil Sheikh, Leader of Opposition in Sind Assembly arrested by plain clothes men in the middle of the night. This is not even arrest. It is kidnapping. No rule of law left in the country. This situation is a test for both bar and bench, media &amp; human rights groups",0.16765249,0.3624354
4528,1525961223170273281,"گجرات میں بورڈ کے سالانہ امتحان کے مزید مناظر، کنٹرولر بھی موجود۔

#MarchAgainstImportedGovt 
#امپورٹڈ__حکومت__نامنظور https://t.co/uHk6rzZIxP",2022-05-15T22:08:01.000Z,1743,259,3421,ur,1768.709490740741,0.03226599256040907,QasimKhanSuri,avg 10%,https://t.co/uHk6rzZIxP,social media,twitter,yes,yes,"More scenes of Board Annual Exam in Gujarat, Controller also available.

#MarchAgainstImportedGovt
#imported__government__disapproved https://t.co/uHk6rzZIxP",0.034277402,0.06489331
4529,1544087412925538304,"ان دعاؤں ہے کیسے پابندی لگاؤ گے؟ 🙏

#ImranKhanForPakistan 🇵🇰❤️ https://t.co/l0vBtbvUUe",2022-07-04T22:35:01.000Z,1423,151,5320,ur,1770.873263888889,0.03230546557090969,QasimKhanSuri,avg 10%,https://t.co/l0vBtbvUUe,social media,twitter,yes,yes,"How will you ban these prayers? 🙏

#ImranKhanForPakistan 🇵🇰❤️ https://t.co/l0vBtbvUUe",0.15766735,0.01691826
4530,1550618130883510272,"پاکستان کی باشعور عوام اس ملک کے ساتھ ہونے والے بدترین کھیل کو بخوبی سمجھتی ہے اور امپورٹڈ کرداروں سےبھی اچھی طرح واقف ہے۔
پاکستان شوبز انڈسٹری کی سینیئر اداکارہ محترمہ شگفتہ اعجاز کا کل پنجاب اسمبلی میں ہونےوالی غیر قانونی وغیر آئینی کاروائی کےحوالے سےپیغام۔
#آج_سازش_نہیں_چلے_گی https://t.co/6o8tJYlEPt",2022-07-22T23:05:46.000Z,1643,79,4257,ur,1782.149305555556,0.03251117073528643,QasimKhanSuri,avg 10%,https://t.co/6o8tJYlEPt,social media,twitter,yes,yes,"The educated people of Pakistan understand the worst game played by this country and are also well aware of the imported characters.
The message of the senior actress of Pakistan showbiz industry, Ms. Shagufta Ejaz, regarding the illegal and unconstitutional action that took place in the Punjab Assembly yesterday.
#जाज_साजश्_खेन_चले_जी https://t.co/6o8tJYlEPt",0.112643376,0.43033695
4531,1549341748211896320,"RT @PTIofficial: “A voice-recorder has been placed inside my bedroom, this is a violation of constitution and my rights!”-@ShireenMazari1 h…",2022-07-19T10:33:52.000Z,2425,0,0,en,1782.262731481482,0.03251323992759938,QasimKhanSuri,avg 10%,,,,,,"RT @PTIofficial: “A voice-recorder has been placed inside my bedroom, this is a violation of constitution and my rights!”-@ShireenMazari1 h…",0.069754265,0.21413307
4532,1525092354972975106,"RT @PTIofficial: “Convicted criminals are now enjoying State protocol and security, while they took it away from the former PM. There’s no…",2022-05-13T12:35:26.000Z,2433,0,0,en,1788.142361111111,0.03262050010055641,QasimKhanSuri,avg 10%,,,,,,"RT @PTIofficial: “Convicted criminals are now enjoying state protocol and security, while they took it away from the former PM. There's no…",0.102626406,0.3109115
4533,1531434813747384321,"تمام تعریفیں ﷲ ہی کے لئے ہیں جو آسمانوں اور زمین (کی تمام وسعتوں) کا پیدا فرمانے والا ہے، فرشتوں کو جو دو دو اور تین تین اور چار چار پَروں والےہیں، قاصد بنانےوالا ہے، اور تخلیق میں جس قدر چاہتاہے اضافہ (اور توسیع) فرماتا رہتاہے، بیشک ﷲ ہر چیز پر بڑا قادرہے۔

(سورۃ فَاطِر،35: 1)",2022-05-31T00:38:06.000Z,1315,74,6128,ur,1788.372685185185,0.03262470182780414,QasimKhanSuri,avg 10%,,,,,,"All praise is due to Allah, the Creator of the heavens and the earth, the Messenger of the angels who have two, two, three, three, and four wings, and the increase (and expansion) of creation as much as He wills. ) keeps saying, surely Allah is able to do everything.

(Surah Fatir, 35:1)",0.013131535,0.5082537
4534,1527268704756518914,"یہ لوگ پاؤں نہیں ذہن سے اپاہج ہیں
ادھر چلیں گے جدھر رہنما چلاتا ھے

#MarchAgainstImportedGovt 
#امپورٹڈ__حکومت__نامنظور",2022-05-19T12:43:29.000Z,1564,67,4761,ur,1789.289351851852,0.03264142427996594,QasimKhanSuri,avg 10%,,,,,,"These people are crippled not in their feet but in their minds
We will go where the leader leads

#MarchAgainstImportedGovt
#imported__government__disapproved",0.23379272,0.5307439
4535,1519100090287333378,"Wishing you a blessed year and a wonderful day. 
I commend you for standing up for the truth and for the integrity of Pakistan. You are a true, honest and real son of this soil. ✊
Allah bless Pakistan. 🇵🇰
#امپورٹڈ_حکومت_نامنظور https://t.co/bcwCRdBAQb",2022-04-26T23:44:19.000Z,1496,139,5088,en,1792.189236111111,0.03269432592629347,QasimKhanSuri,avg 10%,https://t.co/bcwCRdBAQb,social media,twitter,yes,no,"Wishing you a blessed year and a wonderful day.
I commend you for standing up for the truth and for the integrity of Pakistan. You are a true, honest and real son of this soil. ✊
Allah bless Pakistan. 🇵🇰
#imported_government_disapproved https://t.co/bcwCRdBAQb",0.02968135,0.19696487
4536,1519931600049475584,RT @Shafqat_Mahmood: Strongly condemn attack on Qasim Suri in an Islamabad restaurant. Such tactics will not deter voices raised in protest…,2022-04-29T06:48:27.000Z,2441,0,0,en,1794.021990740741,0.03272776027351344,QasimKhanSuri,avg 10%,,,,,,RT @Shafqat_Mahmood: Strongly condemned attack on Qasim Suri in an Islamabad restaurant. Such tactics will not deter voices raised in protest…,0.083999306,0.3048194
4537,1529410454493179904,"پاکستان تحریکِ انصاف کی بزرگ رہنما ڈاکٹر یاسمین راشد اور عندلیب عباس کو فاشسٹ امپورٹڈ حکومت کےغنڈوں اور پنجاب پولیس نے شہباز شریف، مریم نواز اور حمزہ شہباز کے حکم پر گرفتار کرلیا۔ @CMShehbaz قوم سب دیکھ رہی ہے چراغ سب کےبجھیں گے اور یہ انقلاب روکنا ناممکن ہے۔  
#حقیقی_آزادی_مارچ https://t.co/nSLJXmGNEv",2022-05-25T10:34:02.000Z,1788,83,3564,ur,1797.409143518518,0.03278955100110374,QasimKhanSuri,avg 10%,https://t.co/nSLJXmGNEv,social media,twitter,yes,yes,"Senior leaders of Pakistan Tehreek-e-Insaf Dr. Yasmin Rashid and Andalib Abbas were arrested by the goons of the fascist imported government and the Punjab Police on the orders of Shehbaz Sharif, Maryam Nawaz and Hamza Shehbaz. @CMShehbaz Nation is watching everyone's lights will go out and this revolution is impossible to stop.
#Real_Freedom_March https://t.co/nSLJXmGNEv",0.33255672,0.6763142
4538,1549650634408079360,RT @ShireenMazari1: Rigging proofs just keep coming out. Clearly PTI won DESPITE attempts to rig by entire Punjab govt &amp; state machinery. T…,2022-07-20T07:01:17.000Z,2447,0,0,en,1798.431712962963,0.03280820540323121,QasimKhanSuri,avg 10%,,,,,,RT @ShireenMazari1: Rigging proofs just keep coming out. Clearly PTI won DESPITE attempts to rig by entire Punjab govt &amp; state machinery. T…,0.15987846,0.5537395
4539,1522561685147557888,"RT @InsafPK: سابق ڈپٹی اسپیکر قاسم خان سوری میانوالی جلسہ گاہ میں موجود

#امپورٹڈ__حکومت__نامنظور https://t.co/C6LTxvlgmk",2022-05-06T12:59:28.000Z,2457,0,0,ur,1805.78125,0.0329422806194275,QasimKhanSuri,avg 10%,https://t.co/C6LTxvlgmk,social media,twitter,yes,yes,@Shaheen0333 In sha Allah!,,
4540,1527615099854131200,"اب روئیں، پٹیں یا چیخیں۔ 

#MarchAgainstImportedGovt 
#امپورٹڈ__حکومت__نامنظور https://t.co/MdEnycvbQg",2022-05-20T11:39:56.000Z,1522,115,5090,ur,1808.382523148148,0.03298973480027807,QasimKhanSuri,avg 10%,https://t.co/MdEnycvbQg,mainstream media,ary news,yes,yes,"Now cry, beat or scream.

#MarchAgainstImportedGovt
#imported__government__disapproved https://t.co/MdEnycvbQg",0.37576625,0.17926
4541,1517133087620145152,RT @ShireenMazari1: چنانچہ امپورٹڈ حکومت+اسکےمقامی سہولتکارنوشتۂ دیوارپڑھ رہےہیں کہ عوام حکومت کی تبدیلی کی امریکی سازش کیخلاف عمران خان کے…,2022-04-21T13:28:09.000Z,2463,0,0,ur,1810.190972222222,0.03302272574914527,QasimKhanSuri,avg 10%,,,,,,RT @ShireenMazari1: So the imported government + its local facilitators are reading the writing on the wall that the people are against the American conspiracy to change the government of Imran Khan...,0.11057663,0.35939315
4542,1543894827275894784,"امپورٹڈ حکومت کے ناجائز اقتدار میں آنےسے لےکر آج تک صرف پنجاب میں 400ٹیکسٹائل فیکٹریاں بند ہوچکی ہیں ہزاروں لوگ بے روزگار ہو چکےہیں، چھوٹے تاجروں کا کاروبار تباہ، سفید پوش طبقہ 2 وقت کی روٹی کی جنگ لڑ رہاہے، ملک میں چند خاندانوں کے علاؤہ سب غریب ہوگئےہیں۔
#امپورٹڈ_حکومت_نامنظور",2022-07-04T09:49:45.000Z,1660,74,4385,ur,1810.943865740741,0.03303646054097766,QasimKhanSuri,avg 10%,,,,,,"Ever since the imported government came to illegal power, 400 textile factories have been closed in Punjab alone, thousands of people have become unemployed, the business of small traders has been destroyed, the white-clad class is fighting a battle for two-time bread, except for a few families in the country. They have become poor.
#imported_government_disapproved",0.14429577,0.6506674
4543,1533116161415446529,"30۔ ہر فورم پر حرمت رسول ﷺ کے لیے آواز اٹھانا
31۔ PIA، PTV اور NHA کو منافع بخش ادارہ بنانا 
32۔ زمینوں کی ڈیجیٹلائزیش
33۔ دنیا کی 11ویں بڑی آئل ریفائنری کا قیام
34۔ خیبرپختونخواہ میں یتیم خانے و اولڈ ہوم کاقیام
35۔ سری لنکا کے مسلمانوں کو مرنے کےبعد جلائےجانےکے خلاف آواز اٹھائی",2022-06-04T15:59:11.000Z,1646,41,4535,ur,1816.159722222222,0.03313161171606247,QasimKhanSuri,avg 10%,,,,,,"30. Raising voice for the sanctity of the Prophet ﷺ on every forum
31. Making PIA, PTV and NHA profitable entities
32. Digitization of lands
33. Establishment of the 11th largest oil refinery in the world
34. Establishment of Orphanage and Old Home in Khyber Pakhtunkhwa
35. Raised voice against cremation of Sri Lankan Muslims",0.17198499,0.2789319
4544,1528766473853775872,"انشاء اللہ عوام کا ایک سمندر پاکستان کے تمام شہروں سے اپنی حقیقی آزادی کے حصول کے لیے 25 مئی کو چیئرمین عمران خان کی کال پر اسلام آباد پہنچے گا اور اس امپورٹڈ کرپٹ حکومت سے نجات حاصل کرے گا۔

#حقیقی_آزادی_مارچ
#امپورٹڈ__حکومت___نامنظور https://t.co/f6WtdCXVSJ",2022-05-23T15:55:05.000Z,1687,144,4215,ur,1817.535300925926,0.03315670595140882,QasimKhanSuri,avg 10%,https://t.co/f6WtdCXVSJ,social media,twitter,yes,yes,"Inshallah a sea of ​​people from all the cities of Pakistan will reach Islamabad on May 25 on the call of Chairman Imran Khan to get their real freedom and get rid of this imported corrupt government.

#Real_Freedom_March
#Imported__Government___Disapproved https://t.co/f6WtdCXVSJ",0.3048984,0.61912215
4545,1527012731815084034,"سپریم کورٹ کا امپورٹڈ حکومت کی جانب سے اپنے مقدمات پر اثرانداز ہونے کے اقدامات پر ازخود نوٹس لینے کا خیر مقدم کرتا ہوں، رجیم چینج کے تحت مسلط کی گئی امپورٹڈ حکومت کا بڑا ایجنڈا ہی صرف اپنے کرپشن، منی لانڈرنگ اور دیگر کیسز ختم کروانا تھا۔ 
#امپورٹڈ_حکومت_نامنظور https://t.co/EIVgC9njPf",2022-05-18T19:46:20.000Z,1608,137,4672,ur,1819.109375,0.03318542127330282,QasimKhanSuri,avg 10%,https://t.co/EIVgC9njPf,mainstream media,samaa news,yes,no,"I welcome the Supreme Court to automatically take notice of the steps taken by the imported government to influence its cases, the main agenda of the imported government imposed under regime change was only to end its corruption, money laundering and other cases. .
#imported_government_disapproved https://t.co/EIVgC9njPf",0.044883765,0.3443783
4546,1529482193495437318,"اے خاک نشینو اٹھ بیٹھو، وہ وقت قریب آ پہنچا ہے
جب تخت گرائے جائیں گے، جب تاج اچھالے جائیں گے

 #حقیقی_آزادی_مارچ https://t.co/7irFEMWmnb",2022-05-25T15:19:05.000Z,1775,75,3808,ur,1819.130208333333,0.03318580132903377,QasimKhanSuri,avg 10%,https://t.co/7irFEMWmnb,social media,twitter,yes,yes,"Arise, O Dust, the time has come
When thrones are overthrown, when crowns are tossed

 #Real_Freedom_March https://t.co/7irFEMWmnb",0.112850055,0.31727573
4547,1515371054050512903,RT @iihtishamm: These guys @QasimKhanSuri &amp; @Ali_MuhammadPTI are getting a heroic welcoming in PTI Jalsas. You could tell from the crowed s…,2022-04-16T16:46:28.000Z,2477,0,0,en,1820.480324074074,0.03321043105182007,QasimKhanSuri,avg 10%,,,,,,RT @iihtishamm: These guys @QasimKhanSuri &amp; @Ali_MuhammadPTI are getting a heroic welcome in PTI Jalsas. You could tell from the crowed s…,0.07608539,0.45551956
4548,1515474492985733122,@mshaanshahid @zartajgulwazir @ImranKhanPTI 🙏 ہم سب خان کے سپاہی ہیں، پاکستان کو دیمک کی طرح کھانے والے غلامانہ ذہنیت کے حامل کرپٹ لوگوں سے اس دھرتی کو پاک کرنے کی جنگ میں آپ اپنا کردار ادا کر رہے ہیں اور میں اپنا، آپ نے بھی ڈٹے رہنا ہے اور میں بھی ڈٹا رہوں گا ہم کسی کے غلام نہیں ہم صرف اللہ تعالیٰ کےسامنے جھکنے والے ہیں۔,2022-04-16T23:37:29.000Z,1382,219,5908,ur,1827.675347222222,0.03334168752134514,QasimKhanSuri,avg 10%,,,,,,"@mshaanshahid @zartajgulwazir @ImranKhanPTI 🙏 We are all Khan's soldiers, you are playing your part in the war to rid this land of corrupt people with slave mentality who are eating Pakistan like termites and I am yours, so are you. We have to remain firm and I will also remain firm. We are not slaves to anyone. We are only going to bow down to Allah Almighty.",0.3302291,0.7345594
4549,1533105661495713794,"عمران خان ماشاءاللہ ملک کے ایک بہترین حکمران تھے، ان کی تین سالہ کارکردگی ⬇️

1۔ احساس کفالت پروگرام
2۔ لنگر خانے 
3۔ شیلٹر ہوم کا قیام 
4۔ راشن کارڈ 
5۔ کسان کارڈ 
6۔ صحت انصاف کارڈ 
7۔ احساس اسکالر شپ پروگرام 
8۔ انصاف آفٹر نون سکول 
9۔ انصاف معذور و بزرگ کارڈ 
10۔ مزدور کارڈ https://t.co/KKrjk4uOwW",2022-06-04T15:17:28.000Z,1860,77,3466,ur,1836.543402777778,0.03350346457748624,QasimKhanSuri,avg 10%,https://t.co/KKrjk4uOwW,social media,startup pakistan,yes,yes,"Imran Khan Masha Allah was the best ruler of the country, his three year performance ⬇️

1. Ehsaas Sponsorship Program
2. Anchorage
3. Establishing a shelter home
4. Ration card
5. Kisan Card
6. Health Justice Card
7. Ehsaas Scholarship Program
8. Insaf after noon school
9. Insaf Disabled and Elderly Card
10. Mazdoor Card https://t.co/KKrjk4uOwW",0.02826718,0.08247688
4550,1533758470784098304,آئی ایس ایف کے بانی رکن بیرسٹر حسان خان نیازی @HniaziISF کو چیئرمین پاکستان تحریکِ انصاف عمران خان کا فوکل پرسن برائے قانونی امور منتخب ہونے پر دلی مبارکباد پیش کرتا ہوں، بیرسٹر حسان خان کی تحریکِ انصاف کے لیے بیشمار خدمات ہیں۔ https://t.co/gXWYWFxIRC,2022-06-06T10:31:29.000Z,1189,74,7232,ur,1842.074074074074,0.03360435881694985,QasimKhanSuri,avg 10%,https://t.co/gXWYWFxIRC,social media,twitter,yes,no,Heartiest congratulations to ISF founding member Barrister Hasan Khan Niazi @HniaziISF for being selected as Focal Person for Legal Affairs by Chairman Pakistan Tehreek-e-Insaf Imran Khan. https://t.co/gXWYWFxIRC,0.014450971,0.2465451
4551,1529474984304734208,RT @PTIofficial: سپریم کورٹ کے فیصلے کے بعد پوری قوم کو کہتا ہوں اپنی فیملیز کیساتھ باہر نکلیں اور اس امپورٹڈ حکومت کے خلاف احتجاج کریں، می…,2022-05-25T14:50:27.000Z,2508,0,0,ur,1843.263888888889,0.03362606422202856,QasimKhanSuri,avg 10%,,,,,,"RT @PTIofficial: After the Supreme Court's verdict, I ask the entire nation to come out with their families and protest against this imported government.",0.10089093,0.39279488
4552,1538712614481473536,"پارٹ ٹائم ملک چلانے والے اسلامی جمہوریہ پاکستان کے وزیراعظم @CMShehbaz اور ان کے فرزند ارجمند وزیرِ اعلیٰ @HamzaSS آج احتساب عدالت میں بطورِ ملزمان پیش ہو رہے ہیں، ملک پر یہ تحفے مسلط کرنے کے لیے پوری قوم کس کا شکریہ ادا کرے؟
#امپورٹڈ_حکومت_نامنظور https://t.co/iTqRIlMxgX",2022-06-20T02:37:29.000Z,1607,253,4755,ur,1844.746527777778,0.03365311152154784,QasimKhanSuri,avg 10%,https://t.co/iTqRIlMxgX,mainstream media,ary news,yes,yes,"The Prime Minister of the Islamic Republic of Pakistan @CMShehbaz and his son Arjmand Chief Minister @HamzaSS who run the country part-time are appearing as accused in the accountability court today, who should the whole nation thank for imposing these gifts on the country?
#imported_government_disapproved https://t.co/iTqRIlMxgX",0.104361884,0.45096582
4553,1541709209615704066,"RT @MuzzammilAslam3: Congratulations FBR, PTI &amp; @shaukat_tarin for achieving Rs6,000 bn tax and all set to cross Rs6,100 target. This is 1s…",2022-06-28T09:04:53.000Z,2525,0,0,en,1855.758101851852,0.03385399208956225,QasimKhanSuri,avg 10%,,,,,,"@AbuHaameem Girtae hain toh phir kharae hotae hain
Yunhi muqablae hotae hain.
Ghabrana nahin hai",0.10783285,
