,id,text,created_at,retweets,replies,likes,lang,score,norm_score,politican,rank,links,classification category,classification source,open in twitter [yes/no],verified from twitter only [yes/no],translated_text,toxicity score,inflammatory score
3215,1527489898659323910,القرآن  الکریم https://t.co/hsxqIyp7YC,2022-05-20T03:22:25.000Z,276,215,2133,fa,630.7828362114077,0.03966209179427643,KhSaad_Rafique,avg 10%,https://t.co/hsxqIyp7YC,social media,twitter,yes,yes,Al-Qur'an Al-Kareem https://t.co/hsxqIyp7YC,,
3216,1529697425123860480,"عمران مکارانتشارپھیلا کربھاگ گیا

فتنے کو روکنے کیلئے حکومت نے اپنی ذمہ داری پوری کی 
اب حصول انصاف کیلئےنظریں ریاست کے اھم ترین ستون پرھیں 
قوم دیکھ رھی ھے کہ 
عدالتی احکامات کا ناجائز فائدہ اٹھاکر تخریب کاری کرنیوالوں اورانکے سرغنہ سے کیاسلوک ھوتا ھے

سنا تھاانصاف اندھا ھوتا ھے",2022-05-26T05:34:21.000Z,409,389,1554,ur,631.2331240188385,0.03969040479730523,KhSaad_Rafique,avg 10%,,,,,,"Imran Makaran ran away

The government fulfilled its responsibility to stop the fitna
Now eyes are on the most important pillar of the state to get justice
The nation is seeing that
What is the treatment of the perpetrators of sabotage and their ringleaders by taking illegal advantage of court orders?

I heard that justice is blind",0.1373533,0.5076239
3217,1521295266879574020,"امت  ِ مسلمہ  کو 
عید الفطر مبارک 🌙

اے کریم اللّٰہ  ! 

ھماری مغفرت فرما
لغزشوں کو معاف فرما
حق کو پہچاننے اور اسکا ساتھ دینے کی توفیق عطا فرما
ایمان اتحاد استحکام ایثار اور امن عطا فرما 🤲
آمین یا رب العالمین",2022-05-03T01:07:10.000Z,268,348,2045,ur,634.8328100470958,0.03991674430670093,KhSaad_Rafique,avg 10%,,,,,,"To the Muslim Ummah
Happy Eid al-Fitr 🌙

O Karim Allah!

Forgive us
Pardon the slips
Grant me the ability to recognize the truth and support it
Give faith, unity, stability, self-sacrifice and peace
Ameen",0.034513097,0.719334
3218,1537950291336626176,القرآن  الکریم https://t.co/h0M0aDvgki,2022-06-18T00:08:17.000Z,290,88,2247,fa,636.6836734693877,0.04003312210067281,KhSaad_Rafique,avg 10%,https://t.co/h0M0aDvgki,social media,twitter,yes,yes,Al-Quran Al-Kareem https://t.co/h0M0aDvgki,,
3219,1545962806826213376,https://t.co/hj3WJXGmXt,2022-07-10T02:47:10.000Z,168,228,2489,zxx,638.3440607012036,0.0401375232146883,KhSaad_Rafique,avg 10%,https://t.co/hj3WJXGmXt,social media,twitter,yes,yes,https://t.co/hj3WJXGmXt,,
3220,1511690175205851146,"آئین کی تشریح تحفظ اور آئینی خلاف ورزی کو روکنا عدالت عظمیٰ کی ذمہ داری ھے

آئین کیساتھ سول ڈکٹیٹر عمران نیازی کا کھلواڑ درست نہ کیا گیا تو آئین  شکنی کھیل بن جائیگی",2022-04-06T12:59:58.000Z,432,103,1810,ur,639.220041862899,0.04019260278130096,KhSaad_Rafique,avg 10%,,,,,,"It is the responsibility of the Supreme Court to protect the interpretation of the Constitution and prevent constitutional violations

If civil dictator Imran Niazi's toying with the constitution is not corrected, the violation of the constitution will become a game",0.11912931,0.33517265
3221,1549990450685218817,RT @NasrullahMalik1: عمران خان صاحب کے لئے سب جائز ہے۔ مخالفین کے ووٹ توڑیں۔ وفاداریاں تبدیل کروائیں جو مرضی کریں۔ خبردار جو کسی نے تنقید ک…,2022-07-21T05:31:35.000Z,1072,0,0,ur,648.4730507587651,0.04077440949374311,KhSaad_Rafique,avg 10%,,,,,,RT @NasrullahMalik1: Everything is permissible for Imran Khan. Break the votes of opponents. Change allegiances at will. Beware whoever criticizes…,0.10089093,0.2868463
3222,1549911272396935168,القرآن  الکریم https://t.co/lh2BpTLkOh,2022-07-21T00:16:57.000Z,280,137,2293,fa,649.4008372579801,0.04083274645408015,KhSaad_Rafique,avg 10%,https://t.co/lh2BpTLkOh,social media,twitter,yes,yes,Al-Quran Al-Kareem https://t.co/lh2BpTLkOh,,
3223,1528423183627567106,"RT @SalmanRafiquePK: PKLI میں بون میرو ٹرانسپلانٹ شروع کرنے کا فیصلہ کیا گیا ہے۔ 

وزیر اعظم  شہباز شریف نے دورہ پی کے ایل آئی کے دوران فور…",2022-05-22T17:10:58.000Z,1075,0,0,ur,650.2878074306647,0.04088851698299798,KhSaad_Rafique,avg 10%,,,,,,"RT @SalmanRafiquePK: Decision to start bone marrow transplant at PKLI.

Prime Minister Shehbaz Sharif during his visit to PKLI four...",0.022256956,0.45306087
3224,1535856083368964096,#سازشی_عمران_نامراد,2022-06-12T05:26:39.000Z,310,625,1718,qht,650.3623757195187,0.04089320565578311,KhSaad_Rafique,avg 10%,,,,,,#ImranTheConspirator,0.32236105,0.098237194
3225,1525023540990431232,"واقعتاًعمران مافیا کا اقتداریااپوزیشن دونوں پاکستان کیلئے سیکیورٹی رسک بن چکی ھیں 
اقتدارمیں ملکی معیشت غیرملکیوں کے پاس گروی رکھتا،آئین پامال کرتا ھے

اپوزیشن میں انتشارپھیلاکرسول وار کےحالات پیداکرتا اورملک کوعالمی تنہائ کی جانب دھکیلنے کی سازش کرتاھے
#صیہونی_ایجنٹ_عمران_مسترد",2022-05-13T08:02:00.000Z,403,776,1283,ur,650.5183150183151,0.04090301073992324,KhSaad_Rafique,avg 10%,,,,,,"Indeed, the power of Imran mafia and the opposition have become a security risk for Pakistan
In power, the country's economy is pledged to foreigners, and it violates the constitution

Disruption in the opposition creates a situation of military war and conspires to push the country towards global isolation.
#Zionist_Agent_Imran_Rejected",0.16098402,0.6210519
3226,1550829794819973122,"RT @reema_omer: 18th amendment empowered party head in Art 63A (defection) matters

This was challenged before SC

8 judges, including J. B…",2022-07-23T13:06:50.000Z,1076,0,0,en,650.8927263212978,0.04092655281274961,KhSaad_Rafique,avg 10%,,,,,,"RT @reema_omer: 18th amendment empowered party head in Art 63A (defection) matters

This was challenged before SC

8 judges, including J.B…",0.010304171,0.2962928
3227,1546648248575791105,القرآن  الکریم https://t.co/WfHysO0opU,2022-07-12T00:10:52.000Z,315,69,2268,fa,652.2017268445841,0.04100885958448291,KhSaad_Rafique,avg 10%,https://t.co/WfHysO0opU,social media,twitter,yes,yes,Al-Quran Al-Kareem https://t.co/WfHysO0opU,,
3228,1543750568035901442,القرآن  الکریم https://t.co/lsS579H52n,2022-07-04T00:16:31.000Z,308,92,2284,fa,655.6713762428049,0.04122702270660069,KhSaad_Rafique,avg 10%,https://t.co/lsS579H52n,social media,twitter,yes,yes,Al-Quran Al-Kareem https://t.co/lsS579H52n,,
3229,1530343640589123585,"28 Th May _____1998
Yum  A  Takbeer

when PM Nawaz Sharif 

said absolutely not 

 to super powers and 

ordered nuclear explosions

Saved Pakistan from external aggression for all times to come",2022-05-28T00:22:10.000Z,379,525,1644,en,657.7297226582941,0.04135644652695365,KhSaad_Rafique,avg 10%,,,,,,"28 Th May _____1998
Yum A Takbeer

When PM Nawaz Sharif

said absolutely not

 to super powers and

ordered nuclear explosions

Saved Pakistan from external aggression for all times to come",0.083999306,0.27481243
3230,1543384301449973762,القرآن  الکریم https://t.co/YE5IXILgID,2022-07-03T00:01:06.000Z,296,135,2298,fa,659.6721611721612,0.04147858234013534,KhSaad_Rafique,avg 10%,https://t.co/YE5IXILgID,social media,twitter,yes,yes,Al-Quran Al-Kareem https://t.co/YE5IXILgID,,
3231,1534777703760535552,RT @shazbkhanzdaGEO: تحریک انصاف انکارکرتی رہی کہ عدم اعتمادکیوجہ سےپیٹرول،بجلی کی قیمتیں کم کی مگرشیخ رشیدکےمطابق عمران خان کوپتاتھاکہ یہ…,2022-06-09T06:01:34.000Z,1095,0,0,ur,662.3861852433281,0.0416492335780305,KhSaad_Rafique,avg 10%,,,,,,"RT @shazbkhanzdaGEO: Tehreek-e-Insaf kept denying that it reduced the prices of petrol and electricity due to lack of trust, but according to Sheikh Rasheed, Imran Khan knew that it was...",0.038519915,0.2500875
3232,1549185520030420994,القرآن  الکریم https://t.co/5WYny4G9WX,2022-07-19T00:13:05.000Z,286,112,2367,fa,662.7098377812664,0.0416695840630663,KhSaad_Rafique,avg 10%,https://t.co/5WYny4G9WX,social media,twitter,yes,yes,Al-Quran Al-Kareem https://t.co/5WYny4G9WX,,
3233,1522751915335065600,"اپنے پیچھے معیشت جمہوریت معاشرت اورسیاست کے جنازے چھوڑ کر سونامی اُتر چُکی 

2022_23 جعلی تبدیلی کاچھوڑا ھوا ملبہ ھٹاکر پاکستان کو آن ٹریک لانے کا سال ھے

گھیراؤ جلاؤ اورمار دھاڑوالے شرپسندوں   کو قانون پر عمل کرنا اور تہذیب بہرحال سیکھنا ھوگی",2022-05-07T01:35:22.000Z,432,269,1764,ur,662.9249084249084,0.04168310718246761,KhSaad_Rafique,avg 10%,,,,,,"Tsunami left behind the funerals of economy, democracy, society and politics

2022_23 is the year to bring Pakistan on track by removing the debris left behind by fake change.

The miscreants who surround, burn and kill will have to follow the law and learn civility anyway",0.36456755,0.7361957
3234,1534408288674127872,"اللّٰہ کریم نے فرمایا 

( اور ھم نے تمھاری      ﷺ   

خاطر تمھارا     ﷺ  ذکر بلند کر دیا )- https://t.co/lJND2PJ6rY",2022-06-08T05:33:38.000Z,355,75,2194,ur,662.9657247514391,0.04168567361388684,KhSaad_Rafique,avg 10%,https://t.co/lJND2PJ6rY,social media,twitter,yes,yes,"Allah Karim said

(And we yours

Raised the remembrance of you ﷺ)- https://t.co/lJND2PJ6rY",0.015581916,0.40624148
3235,1529780449559584769,"RT @Kamran_Yousaf: پاکستان میں جہاں کئی اور اصلاحات کی ضرورت ہے وہاں اعلی عدلیہ میں بھی کچھ تبدیلیاں ناگزیر ہیں 

 ازخود نوٹس سے متعلق واضح…",2022-05-26T11:04:15.000Z,1099,0,0,ur,664.8058608058609,0.04180137689703701,KhSaad_Rafique,avg 10%,,,,,,"RT @Kamran_Yousaf: While many more reforms are needed in Pakistan, some changes in the Supreme Judiciary are also inevitable.

 Clear about automatic notices…",0.103060275,0.16511108
3236,1511728284832354308,"عمران مافیاکی آئین شکنی کا تدارک کیے بغیر عام انتخابات وفاق کی بنیادیں ھلا دینگے
ملک کو3 اپریل کی پوزیشن پرلیجاۓ بغیرانتخابات آئین اورپارلیمان کی توھین ھونگے
غیرملکی سازش یا ھارس ٹریڈنگ ثابت کریں یا شکست مانیں
آئین شکنوں کوبھاگنے کا راستہ نہ دیاجاۓ
جمہوریت کوتعصب سے بچایاجاۓ",2022-04-06T15:31:24.000Z,489,147,1746,ur,669.749607535322,0.0421122276769492,KhSaad_Rafique,avg 10%,,,,,,"General elections will shake the foundations of the federation without remedying the violation of constitution by Imran mafia
Elections without taking the country to the position of April 3 will be an insult to the constitution and parliament
Prove foreign conspiracy or horse trading or lose
The unconstitutional should not be given a way to escape
Democracy should be protected from discrimination",0.10002319,0.6504794
3237,1548547072051142656,"RT @TararAttaullah: PTI supporters carrying illegal weapons in Sheikhupura checked on report and subsequently arrested.

اطلاعات تھیں کہ شی…",2022-07-17T05:56:07.000Z,1131,0,0,ur,684.1632653061225,0.04301852344908904,KhSaad_Rafique,avg 10%,,,,,,"RT @TararAttaullah: PTI supporters carrying illegal weapons in Sheikhupura checked on report and subsequently arrested.

There were reports that...",0.040430736,0.27634123
3238,1512329350640676865,"Markets are improving at Shehbaz Speed. Dispute an increase in interest rate by 250 bps by SBP yesterday, markets are up by over 600 points, Rupee has improved by Rs 2, and secondary market yields down by up to 35 bps. Alhamdolillah Pakistan moving in the right direction. https://t.co/3w5nBsSrZI",2022-04-08T07:19:49.000Z,103,36,440,en,131.2010135135135,0.02173028715951566,MiftahIsmail,avg 10%,https://t.co/3w5nBsSrZI,mainstream media,geo news,yes,yes,"Markets are improving at Shehbaz Speed. Dispute an increase in interest rate by 250 bps by SBP yesterday, markets are up by over 600 points, Rupee has improved by Rs 2, and secondary market yields down by up to 35 bps. Alhamdolillah Pakistan moving in the right direction. https://t.co/3w5nBsSrZI",0.019351736,0.069524705
3239,1533662201571348482,"RT @UsmanJanjua01: پٹرول ڈیزل کی قیمت میں اضافے کی وجوہات

عمران خان نے دسمبر میں IMF سے معاہدہ کیا کہ پٹرولیم مصنوعات پر 1 روپے کی سبسڈی ن…",2022-06-06T04:08:57.000Z,168,0,0,ur,132.9054054054054,0.0220125786163522,MiftahIsmail,avg 10%,,,,,,"RT @UsmanJanjua01: Reasons for petrol diesel price increase

In December, Imran Khan signed an agreement with the IMF that a subsidy of Rs 1 on petroleum products will be waived.",0.0074139764,0.027248284
3240,1519300930788855808,Thank you @CTurnerFCDO for coming over to my office today. I am glad that UK stands ready to support Pakistan’s economic development strategy. Looking forward to working with you towards that aim. https://t.co/3hhPZNzTV0,2022-04-27T13:02:23.000Z,92,47,530,en,133.0481418918919,0.02203621947671165,MiftahIsmail,avg 10%,https://t.co/3hhPZNzTV0,social media,twitter,yes,yes,Thank you @CTurnerFCDO for coming over to my office today. I am glad that UK stands ready to support Pakistan's economic development strategy. Looking forward to working with you towards that aim. https://t.co/3hhPZNzTV0,0.014513801,0.0916345
3241,1548541529735700480,"Over the last month and a half, Pakistani rupee has held its own against Euro, Pound and Yen. But dollar is the strongest it has been in a generation. 

https://t.co/0S6szjSf0C https://t.co/O4RmkVPL0d",2022-07-17T05:34:05.000Z,106,65,409,en,133.365427927928,0.02208877026492685,MiftahIsmail,avg 10%,https://t.co/0S6szjSf0C,mainstream media,the new york times,no,no,"Over the last month and a half, Pakistani rupee has held its own against Euro, Pound and Yen. But the dollar is the strongest it has been in a generation.

https://t.co/0S6szjSf0C https://t.co/O4RmkVPL0d",0.014450971,0.38475105
3242,1547623819321708544,Doctor sahib thank you very much. https://t.co/kaN0JJyZSI,2022-07-14T16:47:26.000Z,64,67,728,en,133.6669481981982,0.02213870983385185,MiftahIsmail,avg 10%,https://t.co/kaN0JJyZSI,social media,twitter,yes,yes,"Doctor Sahib, thank you very much. https://t.co/kaN0JJyZSI",0.008984734,0.2671827
3243,1515332320131272705,RT @salmanmasood: I am hearing Imran Khan given a private jet by the biggest real estate developer,2022-04-16T14:12:33.000Z,169,0,0,en,133.696509009009,0.02214360587002097,MiftahIsmail,avg 10%,,,,,,RT @salmanmasood: I am hearing Imran Khan given a private jet by the biggest real estate developer,0.06065326,0.28165904
3244,1534202389141520384,No https://t.co/LYkXrAT7d2,2022-06-07T15:55:28.000Z,75,177,550,qst,135.2666103603604,0.02240365533397495,MiftahIsmail,avg 10%,https://t.co/LYkXrAT7d2,social media,twitter,yes,yes,No https://t.co/LYkXrAT7d2,0.011812098,0.13391194
3245,1510341718855622662,"RT @MuaazAhsanGeo: According to IK, parties that got 68% vote in 2018 are “ghaddar”

PTI members who switched parties and those in media wh…",2022-04-02T19:41:41.000Z,171,0,0,en,135.2787162162162,0.02240566037735849,MiftahIsmail,avg 10%,,,,,,"RT @MuaazAhsanGeo: According to IK, parties that got 68% vote in 2018 are “ghaddar”

PTI members who switched parties and those in media wh...",0.20009702,0.15989353
3246,1510703159769190400,"RT @DrOsamaSiddique: What Imran Khan has done is acutely dishonest, reckless &amp; destructive. A highway robbery of people’s mandate. The cons…",2022-04-03T19:37:55.000Z,171,0,0,en,135.2787162162162,0.02240566037735849,MiftahIsmail,avg 10%,,,,,,"RT @DrOsamaSiddique: What Imran Khan has done is acutely dishonest, reckless &amp; destructive. A highway robbery of people's mandate. The cons…",0.39021665,0.5680319
3247,1543803235039064064,Thank you Mustafa. But there are many reasons to vote for PMLN. I hope you will vote for us next time. https://t.co/5Tf8uiZKYQ,2022-07-04T03:45:48.000Z,68,122,662,en,135.6824324324324,0.02247252624275387,MiftahIsmail,avg 10%,https://t.co/5Tf8uiZKYQ,social media,twitter,yes,yes,Thank you Mustafa. But there are many reasons to vote for PMLN. I hope you will vote for us next time. https://t.co/5Tf8uiZKYQ,0.014702292,0.12470913
3248,1517995684435267592,RT @NidaKirmani: @ShireenMazari1 @MiftahIsmail Shame on you playing the religion card—precisely what @MiftahIsmail was pointing out your go…,2022-04-23T22:35:48.000Z,173,0,0,en,136.8609234234234,0.02266771488469602,MiftahIsmail,avg 10%,,,,,,RT @NidaKirmani: @ShireenMazari1 @MiftahIsmail Shame on you playing the religion card—precisely what @MiftahIsmail was pointing out your go…,0.2553839,0.31425765
3249,1515223723288236035,Prime Minister Shehbaz Sharif is in no mood to impose such prices plus high taxes on the people. But at the same time we cannot let our fiscal and external financial position deteriorate further and have our development partners walk out. Tough choices need to be made. 4/n,2022-04-16T07:01:01.000Z,97,35,545,en,137.3170045045045,0.02274325372844811,MiftahIsmail,avg 10%,,,,,,Prime Minister Shehbaz Sharif is in no mood to impose such prices plus high taxes on the people. But at the same time we cannot let our fiscal and external financial position deteriorate further and have our development partners walk out. Tough choices need to be made. 4/n,0.022374803,0.15123619
3250,1541040763521290241,"are 2007/08, 2017/18 and this year 2021/22. This has been a fiscally irresponsible year and I have to contain the damage. What did I do? I super-taxed the factories owned by the PM’s sons. I super-taxed my own businesses. This has to be a shared sacrifice. Those of us who are 6/n",2022-06-26T12:48:43.000Z,99,41,526,en,137.5413851351352,0.02278041697441751,MiftahIsmail,avg 10%,,,,,,"are 2007/08, 2017/18 and this year 2021/22. This has been a fiscally irresponsible year and I have to contain the damage. What did I do? I super-taxed the factories owned by the PM's sons. I super-taxed my own businesses. This has to be a shared sacrifice. Those of us who are 6/n",0.02920996,0.26504812
3251,1535581889326882818,RT @pmln_org: Key takeaways from Budget 2022-23 https://t.co/f53ud7ukKI,2022-06-11T11:17:06.000Z,174,0,0,en,137.652027027027,0.02279874213836478,MiftahIsmail,avg 10%,https://t.co/f53ud7ukKI,social media,twitter,yes,yes,RT @pmln_org: Key takeaways from Budget 2022-23 https://t.co/f53ud7ukKI,0.0063144458,0.120255746
3252,1534246333657190401,"RT @UsmanJanjua01: روس سے پیٹرول کی کہانی
فروری میں خان صاحب روس گئےواپسی میں کسی اخبار میں آئل کا ذکر تک نہیں تھا
11اپریل کو ان کی حکومت گ…",2022-06-07T18:50:05.000Z,175,0,0,ur,138.4431306306306,0.02292976939203354,MiftahIsmail,avg 10%,,,,,,"RT @UsmanJanjua01: Petrol story from Russia
After Khan went to Russia in February, there was no mention of oil in any newspaper
On April 11, his government...",0.020960633,0.20526274
3253,1520545368500412416,I appreciate the increased collection by 28.6%. The previous govt had 1) backloaded the targets and 2) agreed with the IMF to revise the targets upwards from Rs 5900 to Rs 6100 billion without actually changing FBR targets. Plus it revised sales tax on fuel to zero. https://t.co/7nfw0dXQRd,2022-04-30T23:27:20.000Z,97,57,543,en,139.4059684684685,0.02308924028439908,MiftahIsmail,avg 10%,https://t.co/7nfw0dXQRd,social media,twitter,yes,yes,I appreciate the increased collection by 28.6%. The previous govt had 1) backloaded the targets and 2) agreed with the IMF to revise the targets upwards from Rs 5900 to Rs 6100 billion without actually changing FBR targets. Plus it revised sales tax on fuel to zero. https://t.co/7nfw0dXQRd,0.007602467,0.13911222
3254,1509798894888448005,RT @pmln_org: سابق وزیراعظم شاہد خاقان عباسی اور مفتاح اسماعیل کی پریس کانفرنس۔ https://t.co/cvRjcWgyhV,2022-04-01T07:44:41.000Z,178,0,0,ur,140.8164414414414,0.02332285115303983,MiftahIsmail,avg 10%,https://t.co/cvRjcWgyhV,social media,twitter,yes,yes,RT @pmln_org: Press conference of former Prime Minister Shahid Khaqan Abbasi and Miftah Ismail. https://t.co/cvRjcWgyhV,0.0069741644,0.36190578
3255,1511255172357685250,RT @HarounRashid2: Governor Sarwar and Aleem Khan were both close and senior members of PTI. If even 50% of their allegations are true it p…,2022-04-05T08:11:25.000Z,179,0,0,en,141.607545045045,0.02345387840670859,MiftahIsmail,avg 10%,,,,,,RT @HarounRashid2: Governor Sarwar and Aleem Khan were both close and senior members of PTI. If even 50% of their allegations are true it p…,0.020231359,0.4839734
3256,1510860734502412290,This whole conspiracy is fake and made up. Otherwise why would IK receive a threat on March 7 and then not go to NSC till March 31. This is dirty politics and fascism masquerading as patriotism. But soon his edifice of lies will come down crashing. https://t.co/1XGRIuBnOt,2022-04-04T06:04:04.000Z,129,31,351,en,141.9515765765766,0.02351085894193394,MiftahIsmail,avg 10%,https://t.co/1XGRIuBnOt,social media,twitter,yes,yes,This whole conspiracy is fake and made up. Otherwise why would IK receive a threat on March 7 and then not go to NSC till March 31. This is dirty politics and fascism masquerading as patriotism. But soon his edifice of lies will come down crashing. https://t.co/1XGRIuBnOt,0.30993456,0.8420317
3257,1516053997794254848,"RT @asadmkh: If IK and the PTI thought there was nothing wrong with pawning diplomatic gifts, they wouldn’t have hidden toshakhana details…",2022-04-18T14:00:14.000Z,180,0,0,en,142.3986486486486,0.02358490566037736,MiftahIsmail,avg 10%,,,,,,"RT @asadmkh: If IK and the PTI thought there was nothing wrong with pawning diplomatic gifts, they wouldn't have hidden toshakhana details…",0.046368107,0.19648409
3258,1510866889786159105,"RT @MiftahIsmail: When Trump tired to subvert the US constitution, every judge, including the ones he had appointed, large majority of his…",2022-04-04T06:28:31.000Z,182,0,0,en,143.9808558558559,0.02384696016771488,MiftahIsmail,avg 10%,,,,,,"RT @MiftahIsmail: When Trump tired to subvert the US constitution, every judge, including the ones he had appointed, large majority of his…",0.03192045,0.23782605
3259,1518292173460058113,"RT @UzairYounus: Targeting your political opponents with blasphemy charges shows that you’ve run out of options.

The accusations being lev…",2022-04-24T18:13:57.000Z,183,0,0,en,144.7719594594595,0.02397798742138365,MiftahIsmail,avg 10%,,,,,,"RT @UzairYounus: Targeting your political opponents with blasphemy charges shows that you've run out of options.

The accusations being lev…",0.09438288,0.4400842
3260,1511018448322711552,RT @KhurramHusain: Aleem Khan showed us a glimpse today of all the stories of corruption under Buzdar that are going to be told once the me…,2022-04-04T16:30:46.000Z,184,0,0,en,145.5630630630631,0.02410901467505241,MiftahIsmail,avg 10%,,,,,,RT @KhurramHusain: Aleem Khan showed us a glimpse today of all the stories of corruption under Buzdar that are going to be told once the me…,0.077668175,0.19665357
3261,1515248561524457478,RT @zaighamkhan: The PTI is acting like a defeated army that burns crops and destroys bridges while retreating. They may have to pay the bi…,2022-04-16T08:39:43.000Z,186,0,0,en,147.1452702702703,0.02437106918238994,MiftahIsmail,avg 10%,,,,,,RT @zaighamkhan: The PTI is acting like a defeated army that burns crops and destroys bridges while retreating. They may have to pay the bi…,0.25462922,0.19783089
3262,1531565886997508100,Doesn’t that clearly mean they don’t want to resign and were just posturing. And will continue to draw salaries. (Nothing unexpected I guess. Similar to 2014). https://t.co/D5v95TLvAa,2022-05-31T09:18:57.000Z,113,70,492,en,148.0945945945946,0.02452830188679245,MiftahIsmail,avg 10%,https://t.co/D5v95TLvAa,mainstream media,the news international,no,no,Doesn't that clearly mean they don't want to resign and were just posturing. And will continue to draw salaries. (Nothing unexpected I guess. Similar to 2014). https://t.co/D5v95TLvAa,0.014702292,0.3683807
3263,1510343657026695183,The most interesting position is that of Chaudary Pervaiz Ellahi. A few days ago he was Mohib-e-Watan. Then he decided to support the opposition alliance and became a ghaddar. The next day he supported the govt again and again became Mohib-e-Watan. IK is in full meltdown mode. https://t.co/ExLoeSCoji,2022-04-02T19:49:23.000Z,130,17,417,en,148.1739864864865,0.02454145124107522,MiftahIsmail,avg 10%,https://t.co/ExLoeSCoji,social media,twitter,yes,yes,The most interesting position is that of Chaudary Pervaiz Ellahi. A few days ago he was Mohib-e-Watan. Then he decided to support the opposition alliance and became a ghaddar. The next day he supported the government again and again became Mohib-e-Watan. IK is in full meltdown mode. https://t.co/ExLoeSCoji,0.10609736,0.1971743
3264,1546083573727379456,https://t.co/wGYldScFm4,2022-07-10T10:47:03.000Z,64,84,851,zxx,148.289695945946,0.02456061572550863,MiftahIsmail,avg 10%,https://t.co/wGYldScFm4,social media,twitter,yes,yes,https://t.co/wGYldScFm4,,
3265,1520491739282345989,RT @Ohh_kii: Ohh! PTI leadership is talking about food inflation.❤,2022-04-30T19:54:14.000Z,189,0,0,en,149.5185810810811,0.02476415094339622,MiftahIsmail,avg 10%,,,,,,RT @Ohh_kii: Ohh! PTI leadership is talking about food inflation,0.03781283,0.3621995
3266,1514985048432386049,"Dr Najy Benhassine, World Bank’s Country Director @WBPakistanCD and @imf_pakistan Resident Representative Dr Esther Perez Ruiz paid courtesy calls on me. Pakistan will continue close engagement with these institutions and pursue reforms that result in macroeconomic stability.",2022-04-15T15:12:37.000Z,111,34,568,en,150.6903153153153,0.02495822049135686,MiftahIsmail,avg 10%,,,,,,"Dr Najy Benhassine, World Bank's Country Director @WBPakistanCD and @imf_pakistan Resident Representative Dr Esther Perez Ruiz paid courtesy calls on me. Pakistan will continue close engagement with these institutions and pursue reforms that result in macroeconomic stability.",0.03192045,0.15185916
3267,1529050337054801922,@iamshafaatali Ok,2022-05-24T10:43:03.000Z,50,125,950,und,151.8369932432433,0.02514814006580272,MiftahIsmail,avg 10%,,,,,,@iamshafaatali Ok,,
3268,1511825127474085890,"RT @misterzedpk: #OSINT #propaganda #deception

THREAD: An account named “Kane Dectru” presents itself as an Argentine-Russian ‘analyst’; h…",2022-04-06T21:56:13.000Z,196,0,0,en,155.0563063063063,0.02568134171907756,MiftahIsmail,avg 10%,,,,,,"RT @misterzedpk: #OSINT #propaganda #deception

THREAD: An account named ""Kane Dectru"" presents itself as an Argentine-Russian 'analyst'; h...",0.07054565,0.33379942
3269,1515223727650353155,"Note also that the fuel price subsidy is coming from increasing govt expenses and raising debt. Unlike BISP where poor people are being helped, here the average (low income) Pakistani is subsidising middle- to high income Pakistani. 5/n",2022-04-16T07:01:02.000Z,111,22,624,en,155.2860360360361,0.02571939091444899,MiftahIsmail,avg 10%,,,,,,"Note also that the fuel price subsidy is coming from increasing govt expenses and raising debt. Unlike BISP where poor people are being helped, here the average (low income) Pakistani is subsidizing middle- to high income Pakistani. 5/n",0.05378982,0.62852204
3270,1541063230302437379,"What you wrote is, I am sorry to say, a complete lie. https://t.co/TWuveTxI27",2022-06-26T14:18:00.000Z,99,103,638,en,155.7153716216216,0.02579050001119094,MiftahIsmail,avg 10%,https://t.co/TWuveTxI27,social media,twitter,yes,yes,"What you wrote is, I am sorry to say, a complete lie. https://t.co/TWuveTxI27",0.28312725,0.31054115
3271,1510576490546884608,"Article 6 of the Constitution of Pakistan
High treason
(1) Any person who abrogates or subverts or suspends or holds in abeyance, or attempts or conspires to abrogate or subvert or suspend or hold in abeyance, the Constitution by use of force or show of force or 1/2",2022-04-03T11:14:35.000Z,132,19,486,en,157.1720157657658,0.02603175802203869,MiftahIsmail,avg 10%,,,,,,"Article 6 of the Constitution of Pakistan
High treason
(1) Any person who abrogates or subverts or suspends or holds in abeyance, or attempts or conspires to abrogate or subvert or suspend or hold in abeyance, the Constitution by use of force or show of force or 1/2",0.06817148,0.70825624
3272,1509815108855373824,"Threat arrives on March 7 but the govt waits till March 31 (when it had lost its majority) to hold an NSC meeting? 

Why call the US to OIC? (SMQ meets the delegation and writes cordial tweets). 

Would anyone actually inform us about a conspiracy they are hatching against us?",2022-04-01T08:49:07.000Z,139,27,440,en,158.7407094594595,0.02629157434141319,MiftahIsmail,avg 10%,,,,,,"Threat arrives on March 7 but the govt waits till March 31 (when it had lost its majority) to hold an NSC meeting?

Why call the US to OIC? (SMQ meets the delegation and writes cordial tweets).

Would anyone actually inform us about a conspiracy they are hatching against us?",0.032863233,0.17605297
3273,1516871140815388674,Thus* endangering our economy.,2022-04-20T20:07:16.000Z,86,95,774,en,158.8003941441441,0.02630145967158322,MiftahIsmail,avg 10%,,,,,,Thus* endangering our economy.,0.03545588,0.3410889
